node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
74,645.555190,599.643733,549.967459,539.050841,526.067747,559.670609,535.000820,561.931977,571.812434,637.663866,564.750179,534.477502,501.172274,482.530658,448.213598,445.198935,457.204781,486.308858,537.455677,546.368148,524.609924,477.156665,444.845497,405.008926,397.350481,397.222556,397.233183,427.314162,470.068261,525.099582,464.982625,406.742025,378.341829,334.667002,326.182311,300.475740,347.979587,358.261342,431.013770,459.350394,393.441835,331.699690,292.744495,263.341665,259.858276,233.809493,291.333360,294.877363,367.162469,404.629879,370.261046,313.097825,231.856723,166.480550,170.119210,155.593209,206.715623,257.893709,314.024203,383.808308,319.941415,259.496359,167.234937,139.826238,113.927300,99.156575,159.766469,256.444252,285.135159,393.070841,303.089874,208.434396,133.745006,103.516979,0.000000,94.597409,132.613899,222.087681,300.227253,359.027427,319.136427,236.498597,162.970769,111.896255,70.628755,108.331669,169.527988,259.394863,337.699484,380.111189,337.153127,232.665305,193.070445,147.816964,157.696333,158.716943,217.372360,294.712714,345.907141,426.262977
75,683.987212,628.320590,566.658600,542.729072,521.063921,537.508758,501.702916,516.361325,517.733268,573.485736,605.534471,570.214132,522.319665,492.537013,437.798313,427.892369,415.682611,433.377756,478.815204,477.820878,571.157738,518.051587,473.717106,416.734173,388.632476,372.667282,361.954011,370.149397,404.521366,451.221691,520.372139,454.038532,409.266497,357.752462,320.382714,283.034605,303.178195,298.632513,358.005024,376.835908,457.206906,386.908017,335.415440,293.185514,261.834153,214.579914,233.279096,221.683213,283.113939,315.638388,448.434726,378.168426,294.560864,208.000626,182.368030,133.098770,145.457095,178.983136,226.951226,291.341299,402.966883,337.173748,247.055190,198.677221,150.605990,66.538839,78.124671,162.903531,190.628947,298.473840,393.193919,299.646397,227.016765,194.306483,94.597409,0.000000,44.323581,133.654322,208.481168,270.356042,413.038249,331.056835,256.860176,199.354860,117.346559,105.639998,99.953612,184.400361,258.913217,298.603434,430.880677,325.377899,275.973853,218.760755,190.345817,170.309824,184.911362,239.801229,275.732927,353.444076
76,724.374753,666.734302,602.286199,574.668384,550.280105,560.066883,519.686027,528.085651,524.675340,573.598843,646.544784,610.343445,559.331748,526.721048,465.865281,453.501349,430.705943,441.948174,483.380890,475.711924,613.229297,559.314595,512.788759,451.998661,417.895188,396.155372,380.901594,377.159069,405.452063,445.307808,563.720015,496.508549,449.128764,396.362376,351.687644,311.136004,318.702800,305.652340,354.062556,363.985956,501.323670,430.486245,377.724170,333.797687,296.666159,244.233416,243.516575,221.319590,270.186872,295.853163,492.493430,422.404262,338.795744,251.200730,221.826030,166.452356,159.228031,175.487812,211.737198,265.876512,446.410419,381.174086,290.650699,242.964929,194.199502,105.551117,84.395008,137.285824,155.969166,264.465572,434.665453,340.472049,266.351363,235.089511,132.613899,44.323581,0.000000,90.367233,167.613377,227.522151,451.548243,367.889002,290.920644,228.385770,136.214617,105.340702,60.926464,140.716673,214.614614,254.326999,463.715346,357.114366,300.037511,237.835631,193.213979,165.329149,157.373186,200.906990,232.390085,309.505004
77,796.871114,734.322500,663.580689,627.884209,597.862165,593.422198,544.277565,539.676814,526.571242,560.576683,721.041916,682.613830,624.208686,585.437515,512.335932,495.133503,451.435070,449.297239,481.421757,460.345386,690.908759,634.882543,582.972339,514.022799,467.801854,434.908377,411.089739,383.670129,398.522839,423.023611,645.724913,575.836560,521.768328,466.593689,407.327304,361.776101,344.803128,315.844377,339.349872,330.268377,586.855360,513.745579,457.251695,409.452898,360.834291,300.742713,264.642877,224.261858,241.876264,250.736592,581.885391,508.887664,425.451494,334.307153,297.164377,234.085355,197.179946,179.204365,184.536285,209.918890,536.567604,470.713067,380.693040,330.364038,279.049932,185.803637,132.313176,100.131160,87.517055,189.213962,524.805412,430.411329,355.688257,325.134135,222.087681,133.654322,90.367233,0.000000,80.406780,137.183935,539.949264,455.191004,376.342113,310.192958,212.920349,166.955180,71.544273,71.906677,131.084632,167.135416,546.845936,439.787599,375.124706,308.904492,245.975418,209.475947,156.609048,153.707683,158.728508,229.240077
78,843.599419,776.134685,699.574204,656.386544,621.456017,603.907563,547.829704,531.699617,510.308103,530.468662,770.514766,729.889875,664.270420,619.880070,536.529637,515.298992,454.097778,440.123318,462.958606,430.652186,744.264661,686.213873,628.982041,552.836294,496.218266,454.196110,423.610988,376.391645,378.562518,388.402295,704.677373,631.989090,571.106578,514.308557,442.656235,394.267439,356.802398,315.718474,315.291584,289.211134,650.937915,575.214490,514.856763,463.663349,405.329588,341.072730,278.139537,226.644536,212.742959,203.953662,652.843048,574.816846,492.218070,397.730012,353.819930,287.205729,231.848019,189.794776,165.001892,155.599216,610.027111,542.381691,454.142655,399.104100,345.436724,251.273056,184.951810,99.461321,51.462175,115.777575,601.629061,507.793366,433.962381,402.372462,300.227253,208.481168,167.613377,80.406780,0.000000,67.727913,619.025501,534.810883,456.447661,390.593531,293.265546,246.148207,149.622434,100.421482,102.137490,118.805441,627.242744,520.187654,454.944747,388.240907,321.504857,283.416775,215.936863,178.547274,146.003005,193.625824
79,910.761195,842.592316,764.932140,719.865742,683.507450,661.023434,602.145823,580.099905,553.916447,563.949075,837.994113,797.171208,730.527913,685.022008,599.107225,576.660437,508.846315,488.937108,505.776332,466.040027,811.969623,753.846681,696.183359,619.037344,560.202180,515.634928,482.866902,427.265368,421.914554,420.776524,772.259581,699.696720,638.657568,581.771308,508.471210,459.697849,416.602100,371.272369,357.564571,319.235086,717.815912,642.487296,582.473964,531.387001,472.623024,408.049564,339.643468,285.552245,256.077412,233.605580,717.507752,641.229572,558.335042,464.524688,421.399830,354.893197,298.683916,252.566704,217.397549,182.311484,673.260477,606.630665,517.302856,464.471323,411.448030,317.236992,252.437343,164.183107,113.665165,118.786287,661.933980,567.444060,492.396911,462.243934,359.027427,270.356042,227.522151,137.183935,67.727913,0.000000,675.765632,590.236950,510.186874,441.915381,343.476748,292.199655,197.213243,121.409846,71.763823,62.224660,677.849601,570.977301,500.513850,432.524905,358.377072,318.772768,238.155810,175.355543,116.954362,138.719642
80,569.651079,567.791595,569.045517,601.425083,616.639882,692.484891,700.616083,755.216307,785.157591,871.273652,494.932055,490.632862,516.673207,538.124664,570.092668,585.616686,653.938006,705.403182,764.757544,796.226411,441.326891,429.159343,450.318227,477.487190,527.629846,565.935388,590.193901,662.534822,718.834661,788.560675,361.452304,358.596387,401.291066,401.383906,471.828444,480.806225,570.427043,607.298839,698.657829,745.288041,279.031404,289.462702,321.759755,350.331060,416.284276,443.137464,548.170653,575.243853,660.464611,706.411405,186.718437,240.074545,241.187786,305.293914,362.585513,407.452113,484.985102,550.561840,615.314841,693.877652,135.879629,171.589015,199.265008,271.206495,319.846075,392.466942,466.185025,570.886748,603.484880,710.589325,68.873140,120.515304,186.139891,220.519586,319.136427,413.038249,451.548243,539.949264,619.025501,675.765632,0.000000,87.440529,169.677396,241.403563,337.047115,392.224954,480.262555,567.328056,645.898106,689.983260,97.021199,133.425005,220.937692,277.478005,363.951831,397.414980,488.645062,579.228111,644.416769,724.485907
81,598.000318,583.509623,570.411251,591.823099,599.787630,666.123704,665.573776,713.622703,738.452372,819.743026,519.136885,507.062288,517.094296,528.183876,543.317323,554.415899,609.597614,655.983715,713.904726,739.300884,467.345377,443.943622,450.454121,460.138072,497.034770,526.660612,545.324645,608.039408,661.395515,727.567579,389.523246,368.837541,393.225643,380.785111,434.643422,435.256789,517.400493,548.132034,635.598897,677.067020,304.189122,290.741484,304.228088,319.296664,372.976795,388.646655,485.780923,507.073462,589.306893,632.630519,227.563630,244.804514,215.525209,254.038820,306.157732,341.456878,415.745970,478.584837,541.221728,616.805716,167.098788,164.673081,147.951782,214.518078,255.330122,317.172900,389.173383,491.502434,521.633534,629.496224,108.191477,69.835896,107.868582,144.248192,236.498597,331.056835,367.889002,455.191004,534.810883,590.236950,87.440529,0.000000,82.238861,153.965655,249.948398,304.975769,394.022099,480.482447,558.930605,603.113422,113.705530,63.494551,142.088903,192.476319,278.023934,310.595248,401.405789,491.865628,557.006938,637.050051
82,633.885700,608.732696,582.992587,593.708292,594.533699,650.354635,641.031695,681.707631,700.939300,776.461663,552.961813,534.512087,530.026594,531.150660,529.403077,535.753261,576.199832,616.523160,672.263638,690.930217,503.896462,471.695489,465.040683,457.878320,480.365723,500.192272,512.485187,563.699127,613.196497,674.889010,430.051658,395.511354,402.400891,378.412603,412.936971,404.400047,476.150991,499.432320,581.443216,616.771821,346.184107,314.205082,309.358987,309.620514,346.952453,349.081365,434.388747,448.496304,526.328754,566.294192,285.250007,275.064020,221.450939,226.209333,267.942660,289.267046,357.363743,415.773820,475.180383,546.724201,224.845284,196.534540,137.369823,183.809693,209.624383,253.014217,321.150074,419.354512,446.240641,554.633399,179.156442,98.226607,62.026393,91.968617,162.970769,256.860176,290.920644,376.342113,456.447661,510.186874,169.677396,82.238861,0.000000,71.759981,168.238911,222.977147,313.341193,398.923373,477.194580,521.477277,174.182374,71.547712,85.700070,116.269675,198.659383,229.521500,319.536467,409.779085,474.785133,554.811273
83,674.314039,641.247924,605.782199,607.465267,602.159215,647.887623,630.655872,663.912531,677.572806,746.829812,592.737068,569.734743,553.947607,546.862054,530.516617,532.447856,558.348254,592.195428,645.154098,656.935538,546.347468,508.192090,491.558877,470.763929,480.042219,490.342916,496.274487,535.206373,580.149181,636.648338,476.515819,432.892742,426.244912,393.603947,409.819905,392.822746,452.319233,467.454792,542.575984,571.018415,395.420109,351.938332,333.624743,321.642540,342.218209,330.719517,400.808589,406.681567,478.486261,514.302996,345.371045,319.132896,252.233821,227.802265,255.370399,259.742237,317.837402,369.668546,424.410068,490.587603,286.615151,246.319440,167.609652,187.742331,193.899165,210.291318,270.632196,361.815931,384.329221,492.787047,247.661508,158.949190,92.041007,96.166523,111.896255,199.354860,228.385770,310.192958,390.593531,441.915381,241.403563,153.965655,71.759981,0.000000,98.482123,152.121905,244.702432,328.619548,406.530795,450.942655,236.656044,129.594649,82.038450,60.973344,131.001356,159.003329,247.970087,338.046460,403.196455,483.127971
84,712.533373,668.731891,620.392151,609.562535,595.944415,626.864329,599.210156,621.844798,627.869599,688.071896,631.365314,602.419760,571.342177,553.159005,517.253801,513.058646,518.331189,542.672697,591.000906,593.635053,589.673093,544.108221,514.283899,475.637306,466.475245,463.276350,460.228083,481.283300,519.238641,568.175919,527.043205,472.284065,447.729129,405.010857,395.412570,367.509030,407.180003,410.524565,474.677384,493.921029,452.004376,395.160578,360.549163,333.410404,329.645049,299.665060,343.902589,337.971984,400.067994,430.272060,418.252610,372.096973,293.859952,236.132416,240.134307,218.549491,256.302426,296.150160,343.189669,401.988419,363.435064,310.517720,220.155260,206.429373,184.545016,153.963850,195.027860,273.136115,290.417333,398.318447,334.947579,241.099861,164.948906,146.541883,70.628755,117.346559,136.214617,212.920349,293.265546,343.476748,337.047115,249.948398,168.238911,98.482123,0.000000,55.556144,146.272480,230.685597,309.001121,353.246629,334.612398,227.608915,164.066401,102.235639,87.624702,89.685727,161.544852,247.454746,308.305119,388.826918
85,753.091992,705.124681,651.465753,634.790838,617.111171,639.687329,606.234462,621.998320,622.906868,676.249412,672.513380,641.406495,604.109689,581.007975,535.675107,528.191308,521.067710,538.787642,583.334709,579.262336,632.847651,584.810967,549.942002,503.815495,485.532713,474.844421,466.430640,475.214454,507.508235,550.031363,573.145448,514.930683,483.694550,437.366609,415.464594,382.267190,408.615600,403.591809,458.115805,469.286683,500.535583,439.998640,400.126363,367.534884,352.492085,313.395804,338.704987,323.518227,375.520889,399.768779,471.224445,420.259685,339.839391,272.385103,265.535304,230.520630,251.036929,278.746412,316.994930,366.866338,417.403288,362.256443,270.746489,248.063519,216.701968,161.796894,180.939251,240.214079,249.767511,355.627468,390.354158,296.271723,219.862548,199.216934,108.331669,105.639998,105.340702,166.955180,246.148207,292.199655,392.224954,304.975769,222.977147,152.121905,55.556144,0.000000,96.620497,176.624009,254.409969,298.825497,386.086943,279.574443,209.092770,142.094950,87.946525,64.756619,109.752425,192.660307,252.760195,333.270901
86,783.771714,727.113866,663.186679,635.354391,610.369693,617.521575,574.715182,578.858173,571.667167,614.038203,705.456173,669.900587,620.059166,587.639412,525.693703,512.495891,484.238088,490.778982,528.578137,514.624238,671.031409,617.997422,572.886513,512.908230,478.111242,454.417485,437.014968,425.288706,448.026048,480.495617,619.299286,553.782129,508.817313,456.610922,412.378177,371.219047,373.280215,354.629477,392.548797,392.231169,554.086103,485.552831,435.258025,392.977037,357.574883,304.793249,295.736239,266.141255,300.589902,316.416230,538.679549,474.363602,390.995371,307.408825,281.594386,227.370483,215.249515,219.444674,241.660544,278.647982,489.388885,427.432753,335.468968,294.999238,249.703965,165.150464,140.656710,158.600471,157.669214,260.736359,470.961943,375.991587,299.696423,272.456577,169.527988,99.953612,60.926464,71.544273,149.622434,197.213243,480.262555,394.022099,313.341193,244.702432,146.272480,96.620497,0.000000,89.875697,168.275568,211.193159,480.782865,373.837509,305.665870,238.665714,174.563461,138.741521,102.652522,140.372720,178.357610,257.861142
87,862.327896,801.875720,733.026503,698.876020,669.451012,665.168575,615.330241,608.582269,593.117700,621.765386,785.373536,748.098346,692.585378,655.399216,583.945959,566.987306,522.219203,517.676935,547.108159,521.439964,753.208292,698.520122,649.314890,583.069744,539.032653,506.804160,482.827856,452.292358,463.363496,481.561817,704.434046,636.855216,586.881762,532.718732,477.573716,432.693191,416.416447,385.719851,402.289926,384.776788,641.460939,571.179538,518.028759,472.735576,428.845494,370.404728,336.180122,293.970044,301.707619,301.077068,628.324105,562.153262,478.593482,391.912922,360.264220,300.107354,268.615147,249.832324,247.269293,254.581736,579.262397,517.012317,425.172215,382.561418,334.865678,245.200529,201.089111,165.595296,136.648643,214.586709,560.206645,465.248630,388.755761,362.173188,259.394863,184.400361,140.716673,71.906677,100.421482,121.409846,567.328056,480.482447,398.923373,328.619548,230.685597,176.624009,89.875697,0.000000,78.831240,122.655649,562.205269,456.014921,382.051955,313.732354,237.301409,197.568490,118.648078,84.635132,91.889862,169.165157
88,927.415645,863.669284,790.777260,751.413913,718.468789,704.636682,649.534501,633.762445,611.558641,627.916115,851.939144,813.192336,752.885087,711.843608,633.125559,613.295477,555.780656,542.189961,563.954292,528.833835,821.991895,765.907873,713.235426,642.076996,590.920516,552.298106,523.509481,478.528976,479.585784,485.007013,776.221524,706.805124,652.546325,597.058869,533.674271,486.609411,456.562520,417.400226,415.864430,384.173384,715.707697,643.755218,588.143935,540.534293,490.337825,428.641716,377.013576,327.499657,313.259664,298.113847,705.618220,636.982327,553.378226,464.181416,428.242129,364.910523,321.696215,288.340890,267.108919,247.375609,657.316406,594.234625,502.697396,457.579529,408.043984,315.937108,262.380736,197.786703,153.166048,188.998122,638.996295,544.031520,467.566470,440.732006,337.699484,258.913217,214.614614,131.084632,102.137490,71.763823,645.898106,558.930605,477.194580,406.530795,309.001121,254.409969,168.275568,78.831240,0.000000,44.594184,638.732483,533.047829,456.990892,388.623452,308.564180,268.690132,180.605373,106.418655,46.556637,98.602666
89,958.780360,892.953056,817.635671,775.160133,740.200955,720.770506,662.891188,642.030950,616.137256,625.407718,884.417770,844.742992,781.450391,738.114920,655.320765,633.898785,569.398089,550.773983,568.000895,527.852682,856.047829,799.089184,744.224663,670.171712,614.934816,572.796998,541.452910,488.722623,484.125580,482.264182,812.500299,741.862266,684.827369,628.653705,560.502693,512.456015,474.823246,431.407813,419.783362,380.629594,753.944227,680.808001,623.562489,574.545379,520.635932,457.436009,396.667219,344.091840,318.195496,295.298186,746.572574,675.779373,592.260311,501.426157,462.839911,398.026263,348.853478,308.514777,278.057388,244.002789,699.161158,635.192242,544.046496,496.828567,446.105458,352.921101,294.849869,218.262950,169.411893,177.752030,682.154844,587.184722,510.858234,483.416465,380.111189,298.603434,254.326999,167.135416,118.805441,62.224660,689.983260,603.113422,521.477277,450.942655,353.246629,298.825497,211.193159,122.655649,44.594184,0.000000,683.326020,577.616861,501.523793,433.164627,352.715345,312.882089,223.760376,144.030651,71.270190,76.840646
90,666.665787,663.996445,662.177006,690.850898,702.914828,773.859661,776.419131,826.175912,851.828452,933.445201,591.854398,586.817676,609.383173,627.232036,650.950300,663.785749,722.555885,769.571336,827.581309,852.772658,538.293337,524.960736,542.708680,563.072910,606.031256,638.442163,658.299948,721.722091,774.850334,840.393980,458.435046,453.256276,490.558274,484.964194,545.628659,548.180471,631.101357,661.456492,748.025384,787.504187,375.682764,381.191275,406.274329,427.638218,485.318841,502.349105,598.618292,617.981698,698.373124,739.705551,283.682938,332.292279,320.436634,367.327434,419.863233,453.798627,526.532337,587.581641,648.417339,720.873550,232.088065,258.112021,260.473517,328.172245,368.425275,425.021175,494.780838,593.510546,619.518443,728.014076,164.052833,179.534178,218.074625,254.479681,337.153127,430.880677,463.715346,546.845936,627.242744,677.849601,97.021199,113.705530,174.182374,236.656044,334.612398,386.086943,480.782865,562.205269,638.732483,683.326020,0.000000,107.067153,184.656759,251.718830,337.381645,375.260715,468.507243,559.765475,630.274271,708.094118
91,660.524929,643.920940,627.095486,644.519214,649.369970,710.587300,705.026708,748.456694,769.421338,846.421047,581.243830,567.864857,573.766732,581.158451,588.480485,597.044023,643.274396,685.434097,741.776112,761.760382,529.817983,504.674505,507.477237,510.651136,540.586067,564.634820,579.249789,633.697921,683.951147,746.224348,452.412924,429.071867,448.105907,430.865295,475.138358,470.164387,545.302939,570.165726,652.862282,688.244654,367.082876,349.708801,356.952170,365.503258,410.615701,417.430511,505.439776,520.044016,597.603679,636.964503,290.895102,305.227674,267.481056,289.572610,335.463559,360.184381,428.900670,487.139933,546.009431,616.276773,230.554644,224.549043,190.413964,247.688697,278.831995,324.431121,391.801988,488.261123,513.038442,621.549589,169.915751,124.114629,127.042377,161.028526,232.665305,325.377899,357.114366,439.787599,520.187654,570.977301,133.425005,63.494551,71.547712,129.594649,227.608915,279.574443,373.837509,456.014921,533.047829,577.616861,107.067153,0.000000,88.044413,149.684916,236.766327,272.977578,365.977192,457.338274,526.279067,604.969740
92,719.427773,694.252202,666.850498,674.753539,673.026106,723.678520,709.304966,744.539501,759.141004,828.861929,638.580999,620.173775,614.088074,612.796693,604.517611,608.376014,638.875555,673.829316,727.065887,738.880664,589.306474,557.383179,549.570963,538.301106,554.568919,568.578668,576.333903,617.163312,662.157389,718.167493,514.898830,481.202921,486.204725,459.454088,485.322349,471.339093,533.764071,549.493193,624.081887,650.850412,430.573929,399.877732,392.966454,389.082889,418.081174,410.864864,482.840405,487.883570,557.795072,591.586258,364.616047,360.583895,306.078701,299.949968,333.484235,341.504189,399.573355,449.934280,502.670055,565.318075,303.663957,281.521612,221.010606,258.117784,272.371469,291.965083,349.934507,436.300135,454.412531,562.094944,249.815219,181.146027,142.384278,162.809271,193.070445,275.973853,300.037511,375.124706,454.944747,500.513850,220.937692,142.088903,85.700070,82.038450,164.066401,209.092770,305.665870,382.051955,456.990892,501.523793,184.656759,88.044413,0.000000,68.382855,152.735447,190.932138,284.092115,375.239597,446.411508,523.700916
93,735.096155,702.177598,665.854945,665.806120,658.866613,700.901677,680.217427,709.393372,719.600525,784.209887,653.540693,630.706136,614.229647,605.768441,585.349074,585.606959,604.391408,634.101121,684.866325,691.471426,606.881391,569.131895,552.185697,529.251462,534.608633,540.938023,543.663598,574.740187,615.966023,667.790871,536.380544,493.770114,486.688066,452.839918,463.819277,443.457192,495.719907,505.147991,573.934838,595.595385,454.559593,412.734558,394.274106,380.602651,396.239796,378.856631,438.182948,437.093405,501.857810,532.503082,400.142571,379.154391,313.200856,285.327337,307.642752,303.002285,352.066672,396.608331,445.274986,503.699052,340.252445,304.842149,228.440259,246.475939,246.545070,245.600616,295.516294,375.048142,390.046795,496.987786,295.051496,212.504038,151.654986,156.890807,147.816964,218.760755,237.835631,308.904492,388.240907,432.524905,277.478005,192.476319,116.269675,60.973344,102.235639,142.094950,238.665714,313.732354,388.623452,433.164627,251.718830,149.684916,68.382855,0.000000,87.141120,123.687704,216.922626,308.269504,378.608961,456.425913
94,791.449076,751.184602,705.804892,696.683629,683.530790,713.874824,684.720520,704.572968,707.795275,763.286443,709.933760,683.075586,656.092850,639.747093,604.847581,600.364462,602.122989,623.147046,669.158576,666.731780,666.173820,623.440171,597.615068,562.245874,554.082536,549.899060,545.288787,560.346254,594.399418,637.910649,599.909986,549.985533,531.110703,490.381947,483.032153,454.626266,490.191027,488.907620,545.813489,556.998935,521.252510,470.816589,441.895403,418.309315,417.234845,386.469196,423.198058,410.724858,463.317637,486.322691,475.930882,442.898113,369.220645,320.727552,327.651266,304.634714,335.182868,366.344184,404.676645,451.642447,417.526620,374.177899,289.145607,287.984827,271.178644,238.133835,267.490546,326.653703,332.004039,434.844966,377.484152,289.949583,220.345167,213.565320,157.696333,190.345817,193.213979,245.975418,321.504857,358.377072,363.951831,278.023934,198.659383,131.001356,87.624702,87.946525,174.563461,237.301409,308.564180,352.715345,337.381645,236.766327,152.735447,87.141120,0.000000,39.908826,131.765908,222.620774,294.707623,371.195937
95,802.199493,758.120973,708.304297,694.790738,678.763831,703.605092,670.863504,686.653264,686.991854,738.687812,721.002881,692.082228,659.804327,639.663083,598.161198,591.549202,585.823932,603.093368,646.954584,641.019196,679.036329,633.781279,603.475726,562.214826,547.763317,538.863291,531.067298,539.262219,570.243692,610.384949,615.488297,561.793923,536.944941,493.187130,477.259432,445.520465,473.367912,467.604599,519.389046,526.657979,539.103352,484.239932,450.203162,422.043507,413.107918,376.731983,403.079600,386.054943,433.500293,453.683211,499.687667,459.655044,382.733955,325.134828,324.739567,293.938513,315.578381,340.627935,374.535430,417.234020,442.626797,394.763339,306.478149,296.113166,272.023615,225.553624,244.580094,294.375572,296.355167,397.551369,406.617063,316.323761,243.406989,231.301143,158.716943,170.309824,165.329149,209.475947,283.416775,318.772768,397.414980,310.595248,229.521500,159.003329,89.685727,64.756619,138.741521,197.568490,268.690132,312.882089,375.260715,272.977578,190.932138,123.687704,39.908826,0.000000,93.253304,184.582491,255.597848,332.838111
96,859.268514,808.308889,750.155643,727.635467,705.537370,717.439056,676.365298,681.499271,674.018696,714.266375,779.196324,746.719690,704.584580,676.970132,621.756499,610.378508,586.421987,593.391121,630.576912,614.405558,740.741763,691.387018,653.084526,600.720787,573.045121,553.427403,538.007331,527.865861,549.399476,578.560358,682.327280,622.743221,587.394793,538.566458,505.234517,466.839572,475.037125,457.276360,492.599491,486.842570,610.253717,548.887393,506.635421,470.727399,446.353236,398.893684,398.103267,368.488157,397.573907,406.966516,579.764735,529.959367,449.214900,377.976919,363.764845,317.994476,316.098928,321.807125,339.359704,364.274908,524.867923,471.507033,380.298471,356.400935,320.893974,250.763363,241.116378,254.870176,241.873517,331.574939,493.793931,401.224515,325.846169,307.857869,217.372360,184.911362,157.373186,156.609048,215.936863,238.155810,488.645062,401.405789,319.536467,247.970087,161.544852,109.752425,102.652522,118.648078,180.605373,223.760376,468.507243,365.977192,284.092115,216.922626,131.765908,93.253304,0.000000,91.374691,163.093228,239.612767
97,923.765460,867.483235,802.883111,772.940311,745.849652,745.997702,697.875255,692.769040,677.741459,705.677352,845.111477,810.015292,760.231824,726.715649,660.600570,645.242719,605.127109,602.016424,631.740338,605.406664,809.708279,757.509265,713.236173,652.567619,614.281240,585.727401,563.812586,536.543970,547.966881,564.866710,755.650305,692.075788,649.031828,596.983118,550.284990,507.370834,497.895249,469.385162,486.716574,466.988618,687.259848,621.712386,573.997581,532.976571,497.293638,442.536218,417.933665,377.694628,385.734419,382.268780,663.203702,607.000631,524.546156,445.451717,421.902540,367.100089,345.885136,332.900830,331.819550,334.117488,609.981803,553.392040,461.305822,429.406882,387.584976,305.487625,274.380034,250.138908,220.012022,285.984772,582.084304,488.539784,412.359586,391.501217,294.712714,239.801229,200.906990,153.707683,178.547274,175.355543,579.228111,491.865628,409.779085,338.046460,247.454746,192.660307,140.372720,84.635132,106.418655,144.030651,559.765475,457.338274,375.239597,308.269504,222.620774,184.582491,91.374691,0.000000,75.878239,148.633828
98,953.855239,892.595881,822.306441,785.788600,754.491250,744.373498,690.839861,677.278373,656.295430,674.093008,877.113375,839.602567,782.783037,744.086295,668.979677,650.361786,597.126410,585.716436,608.883670,574.843407,845.097452,790.335299,740.539672,672.728839,625.446600,589.598916,562.557188,521.562146,524.486563,531.274568,796.045550,728.721516,678.441128,623.984053,565.917458,519.943783,495.636755,458.933349,461.023415,430.574190,732.211890,662.640915,609.898139,564.546592,519.218973,459.470381,415.583760,368.146244,358.402706,344.521101,716.094420,652.621790,569.175181,483.553419,452.052396,391.251085,354.935088,327.212669,310.642419,293.865867,665.425741,605.072709,512.897094,473.133705,426.330118,337.088445,290.783353,237.594036,195.901791,235.152125,642.490725,547.909577,471.231051,447.042459,345.907141,275.732927,232.390085,158.728508,146.003005,116.954362,644.416769,557.006938,474.785133,403.196455,308.305119,252.760195,178.357610,91.889862,46.556637,71.270190,630.274271,526.279067,446.411508,378.608961,294.707623,255.597848,163.093228,75.878239,0.000000,80.717349
99,1025.939937,962.246245,888.966400,848.534836,814.601943,797.034086,739.580812,718.787641,692.389756,699.366953,950.280591,911.703676,851.385249,809.860955,729.468018,708.747509,646.034770,627.569433,644.177403,602.604693,919.845909,864.085199,811.811305,740.491787,688.095127,647.655250,617.182075,565.562411,560.470780,556.412490,872.854174,804.244760,750.968450,695.593309,631.786055,584.411360,550.409534,507.930231,496.082738,454.765727,810.602345,739.892721,685.472255,638.537191,588.938426,527.107976,471.700247,420.005044,394.789307,370.113009,796.290071,731.317986,647.758101,560.421352,526.119040,463.290755,419.753106,383.204772,354.802162,318.948409,745.962421,685.153555,593.055875,551.726456,503.683197,412.750885,360.932266,292.554642,244.872424,250.207571,723.181036,628.621021,551.944513,527.677790,426.262977,353.444076,309.505004,229.240077,193.625824,138.719642,724.485907,637.050051,554.811273,483.127971,388.826918,333.270901,257.861142,169.165157,98.602666,76.840646,708.094118,604.969740,523.700916,456.425913,371.195937,332.838111,239.612767,148.633828,80.717349,0.000000
