source_id,target_id,distance
75,79,270.356042
75,80,413.038249
75,81,331.056835
75,82,256.860176
75,83,199.354860
75,84,117.346559
75,85,105.639998
75,86,99.953612
75,87,184.400361
75,88,258.913217
75,89,298.603434
75,90,430.880677
75,91,325.377899
75,92,275.973853
75,93,218.760755
75,94,190.345817
75,95,170.309824
75,96,184.911362
75,97,239.801229
75,98,275.732927
75,99,353.444076
76,77,90.367233
76,78,167.613377
76,79,227.522151
76,80,451.548243
76,81,367.889002
76,82,290.920644
76,83,228.385770
76,84,136.214617
76,85,105.340702
76,86,60.926464
76,87,140.716673
76,88,214.614614
76,89,254.326999
76,90,463.715346
76,91,357.114366
76,92,300.037511
76,93,237.835631
76,94,193.213979
76,95,165.329149
76,96,157.373186
76,97,200.906990
76,98,232.390085
76,99,309.505004
77,78,80.406780
77,79,137.183935
77,80,539.949264
77,81,455.191004
77,82,376.342113
77,83,310.192958
77,84,212.920349
77,85,166.955180
77,86,71.544273
77,87,71.906677
77,88,131.084632
77,89,167.135416
77,90,546.845936
77,91,439.787599
77,92,375.124706
77,93,308.904492
77,94,245.975418
77,95,209.475947
77,96,156.609048
77,97,153.707683
77,98,158.728508
77,99,229.240077
78,79,67.727913
78,80,619.025501
78,81,534.810883
78,82,456.447661
78,83,390.593531
78,84,293.265546
78,85,246.148207
78,86,149.622434
78,87,100.421482
78,88,102.137490
78,89,118.805441
78,90,627.242744
78,91,520.187654
78,92,454.944747
78,93,388.240907
78,94,321.504857
78,95,283.416775
78,96,215.936863
78,97,178.547274
78,98,146.003005
78,99,193.625824
79,80,675.765632
79,81,590.236950
79,82,510.186874
79,83,441.915381
79,84,343.476748
79,85,292.199655
79,86,197.213243
79,87,121.409846
79,88,71.763823
79,89,62.224660
79,90,677.849601
79,91,570.977301
79,92,500.513850
79,93,432.524905
79,94,358.377072
79,95,318.772768
79,96,238.155810
79,97,175.355543
79,98,116.954362
79,99,138.719642
80,81,87.440529
80,82,169.677396
80,83,241.403563
80,84,337.047115
80,85,392.224954
80,86,480.262555
80,87,567.328056
80,88,645.898106
80,89,689.983260
80,90,97.021199
80,91,133.425005
80,92,220.937692
80,93,277.478005
80,94,363.951831
80,95,397.414980
80,96,488.645062
80,97,579.228111
80,98,644.416769
80,99,724.485907
81,82,82.238861
81,83,153.965655
81,84,249.948398
81,85,304.975769
81,86,394.022099
81,87,480.482447
81,88,558.930605
81,89,603.113422
81,90,113.705530
81,91,63.494551
81,92,142.088903
81,93,192.476319
81,94,278.023934
81,95,310.595248
81,96,401.405789
81,97,491.865628
81,98,557.006938
81,99,637.050051
82,83,71.759981
82,84,168.238911
82,85,222.977147
82,86,313.341193
82,87,398.923373
82,88,477.194580
82,89,521.477277
82,90,174.182374
82,91,71.547712
82,92,85.700070
82,93,116.269675
82,94,198.659383
82,95,229.521500
82,96,319.536467
82,97,409.779085
82,98,474.785133
82,99,554.811273
83,84,98.482123
83,85,152.121905
83,86,244.702432
83,87,328.619548
83,88,406.530795
83,89,450.942655
83,90,236.656044
83,91,129.594649
83,92,82.038450
83,93,60.973344
83,94,131.001356
83,95,159.003329
83,96,247.970087
83,97,338.046460
83,98,403.196455
83,99,483.127971
84,85,55.556144
84,86,146.272480
84,87,230.685597
84,88,309.001121
84,89,353.246629
84,90,334.612398
84,91,227.608915
84,92,164.066401
84,93,102.235639
84,94,87.624702
84,95,89.685727
84,96,161.544852
84,97,247.454746
84,98,308.305119
84,99,388.826918
85,86,96.620497
85,87,176.624009
85,88,254.409969
85,89,298.825497
85,90,386.086943
85,91,279.574443
85,92,209.092770
85,93,142.094950
85,94,87.946525
85,95,64.756619
85,96,109.752425
85,97,192.660307
85,98,252.760195
85,99,333.270901
86,87,89.875697
86,88,168.275568
86,89,211.193159
86,90,480.782865
86,91,373.837509
86,92,305.665870
86,93,238.665714
86,94,174.563461
86,95,138.741521
86,96,102.652522
86,97,140.372720
86,98,178.357610
86,99,257.861142
87,88,78.831240
87,89,122.655649
87,90,562.205269
87,91,456.014921
87,92,382.051955
87,93,313.732354
87,94,237.301409
87,95,197.568490
87,96,118.648078
87,97,84.635132
87,98,91.889862
87,99,169.165157
88,89,44.594184
88,90,638.732483
88,91,533.047829
88,92,456.990892
88,93,388.623452
88,94,308.564180
88,95,268.690132
88,96,180.605373
88,97,106.418655
88,98,46.556637
88,99,98.602666
89,90,683.326020
89,91,577.616861
89,92,501.523793
89,93,433.164627
89,94,352.715345
89,95,312.882089
89,96,223.760376
89,97,144.030651
89,98,71.270190
89,99,76.840646
90,91,107.067153
90,92,184.656759
90,93,251.718830
90,94,337.381645
90,95,375.260715
90,96,468.507243
90,97,559.765475
90,98,630.274271
90,99,708.094118
91,92,88.044413
91,93,149.684916
91,94,236.766327
91,95,272.977578
91,96,365.977192
91,97,457.338274
91,98,526.279067
91,99,604.969740
92,93,68.382855
92,94,152.735447
92,95,190.932138
92,96,284.092115
92,97,375.239597
92,98,446.411508
92,99,523.700916
93,94,87.141120
93,95,123.687704
93,96,216.922626
93,97,308.269504
93,98,378.608961
93,99,456.425913
94,95,39.908826
94,96,131.765908
94,97,222.620774
94,98,294.707623
94,99,371.195937
95,96,93.253304
95,97,184.582491
95,98,255.597848
95,99,332.838111
96,97,91.374691
96,98,163.093228
96,99,239.612767
97,98,75.878239
97,99,148.633828
98,99,80.717349
